corpus_id,entry_no,user_selected,definition,class,post_root_morpheme,h_grade,g_grade,metathesis_involved,set_a_b,stem_type,metathesis_strategy,middle_voice,plural,ka_variant,long_start,aki_1st,uwa_v,3rd_person_object,translocutive,translocutive_imp_only,partitive,distributive,distributive_fut_prog
901,931,,he/she is agitating liquid,apl-active,,nhkwa',nhkwa',False,a,aspirated,none,none,False,True,False,False,False,True,False,False,False,False,False
902,932,,he/she is taking a liquid somewhere by hand,go,,nhts,nvts,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
902,932,,he/she is taking a liquid somewhere by hand,go,,nhts,nvts,False,a,aspirated,none,none,False,True,False,False,False,False,False,False,False,False,False
903,933,,he/she is holding some liquid,stative-h,,nhtse,nvtse,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
903,933,,he/she is holding some liquid,stative-h,,nhtse,nvtse,False,a,con,none,none,False,True,True,False,False,False,False,False,False,False,False
903,933,,he/she is holding some liquid,stative-h,,nhtse,nvtse,False,a,aspirated,none,none,False,True,False,False,False,False,False,False,False,False,False
903,933,,he/she is holding some liquid,stative-h,,nhtse,nvtse,False,a,aspirated,none,none,False,True,True,False,False,False,False,False,False,False,False
903,933,,he/she is holding some liquid,stative,,nhtseh,nvtseh,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
903,933,,he/she is holding some liquid,stative,,nhtseh,nvtseh,False,a,con,none,none,False,True,True,False,False,False,False,False,False,False,False
903,933,,he/she is holding some liquid,stative,,nhtseh,nvtseh,False,a,aspirated,none,none,False,True,False,False,False,False,False,False,False,False,False
903,933,,he/she is holding some liquid,stative,,nhtseh,nvtseh,False,a,aspirated,none,none,False,True,True,False,False,False,False,False,False,False,False
904,934,,he/she is handling some liquid,be-at,,nhts,nvts,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
904,934,,he/she is handling some liquid,be-at,,nhts,nvts,False,a,aspirated,none,none,False,True,False,False,False,False,False,False,False,False,False
904,934,,he/she is handling some liquid,be-at-weak,,nhtsit,nvtsit,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
904,934,,he/she is handling some liquid,be-at-weak,,nhtsit,nvtsit,False,a,aspirated,none,none,False,True,False,False,False,False,False,False,False,False,False
908,938,,he/she is handling it,be-at,,n,n,False,a,con,none,none,False,True,True,False,False,False,False,False,False,False,False
908,938,,he/she is handling it,be-at-weak,,nit,nit,False,a,con,none,none,False,True,True,False,False,False,False,False,False,False,False
909,939,,he/she hates him/her,hih-hilh,,nikwat,nikwat,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
909,939,,he/she hates him/her,hih-hilh,,nikwat,nikwat,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
910,940,,he/she is setting up a bed,i-a-i,,nilhat,nilhat,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
910,940,,he/she is setting up a bed,i-a-i,,nilhat,nilhat,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
913,943,,he/she is pleading,i-a-i,,nilat,nilat,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
913,943,,he/she is pleading,i-a-i,,nilat,nilat,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
918,948,,he/she is hunting,be-at,,nohal,no'al,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
918,948,,he/she is hunting,be-at-weak,,nohalit,no'alit,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
921,951,,it’s flooding,i-vka,,nohuk,,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
921,951,,it’s flooding,i-vka,,anohuk,,False,a,vowel_a,none,none,False,True,False,False,False,False,False,False,False,False,False
921,951,,it’s flooding,i-vka,,nohuk,,False,a,con,none,none,False,True,False,False,False,False,False,True,False,False,False
921,951,,it’s flooding,i-vka,,anohuk,,False,a,vowel_a,none,none,False,True,False,False,False,False,False,True,False,False,False
921,951,,it’s flooding,i-vka,,nohuk,,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
921,951,,it’s flooding,i-vka,,anohuk,,False,a,vowel_a,none,none,False,True,False,False,False,True,False,False,False,False,False
921,951,,it’s flooding,i-vka,,nohuk,,False,a,con,none,none,False,True,False,False,False,True,False,True,False,False,False
921,951,,it’s flooding,i-vka,,anohuk,,False,a,vowel_a,none,none,False,True,False,False,False,True,False,True,False,False,False
924,954,,it is blowing,vsk-long,,nol,,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
924,954,,it is blowing,vsk-long,,anol,,False,a,vowel_a,none,none,False,True,False,False,False,False,False,False,False,False,False
924,954,,it is blowing,vsk-long,,nol,,False,a,con,none,none,False,True,False,False,False,False,False,True,False,False,False
924,954,,it is blowing,vsk-long,,anol,,False,a,vowel_a,none,none,False,True,False,False,False,False,False,True,False,False,False
924,954,,it is blowing,vsk-long,,nol,,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
924,954,,it is blowing,vsk-long,,anol,,False,a,vowel_a,none,none,False,True,False,False,False,True,False,False,False,False,False
924,954,,it is blowing,vsk-long,,nol,,False,a,con,none,none,False,True,False,False,False,True,False,True,False,False,False
924,954,,it is blowing,vsk-long,,anol,,False,a,vowel_a,none,none,False,True,False,False,False,True,False,True,False,False,False
924,954,,it is blowing,vsk-post-v,,nolv,,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
924,954,,it is blowing,vsk-post-v,,anolv,,False,a,vowel_a,none,none,False,True,False,False,False,False,False,False,False,False,False
924,954,,it is blowing,vsk-post-v,,nolv,,False,a,con,none,none,False,True,False,False,False,False,False,True,False,False,False
924,954,,it is blowing,vsk-post-v,,anolv,,False,a,vowel_a,none,none,False,True,False,False,False,False,False,True,False,False,False
924,954,,it is blowing,vsk-post-v,,nolv,,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
924,954,,it is blowing,vsk-post-v,,anolv,,False,a,vowel_a,none,none,False,True,False,False,False,True,False,False,False,False,False
924,954,,it is blowing,vsk-post-v,,nolv,,False,a,con,none,none,False,True,False,False,False,True,False,True,False,False,False
924,954,,it is blowing,vsk-post-v,,anolv,,False,a,vowel_a,none,none,False,True,False,False,False,True,False,True,False,False,False
925,955,,he/she is stealing it,rev-gi,,nohs,nohs,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
925,955,,he/she is stealing it,rev-gi,,nohs,nohs,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
925,955,,he/she is stealing it,rev-i,,nohsk,nohsk,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
925,955,,he/she is stealing it,rev-i,,nohsk,nohsk,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
928,958,,he/she is sinking,become[inf2],,noyv,noyv,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
928,958,,he/she is sinking,become[inf2],,noyv,noyv,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
929,959,,he/she is pulling him/her,rev-e,,nhsan,nahsan,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
929,959,,he/she is pulling him/her,rev-e,,nhsan,nahsan,False,a,aspirated,none,none,False,True,False,False,False,True,False,False,False,False,False
931,961,,he/she is dragging him/her,go,,nhsin,nahsin,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
931,961,,he/she is dragging him/her,go,,nhsin,nahsin,False,a,aspirated,none,none,False,True,False,False,False,True,False,False,False,False,False
932,962,,he/she is exiting,ko-kots,,nu,nu,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
932,962,,he/she is exiting,ko-kots,,nu,nu,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
937,967,,he/she is twisting him/her,oh-ol[inf3],,nuthey,nuthey,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
937,967,,he/she is twisting him/her,oh-ol[inf3],,nuthey,nuthey,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
938,968,,he/she is missing him/her,i-a-i,,nvt,nvt,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
938,968,,he/she is missing him/her,i-a-i,,nvt,nvt,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
940,970,,he/she is falling from an upright position,become[inf2],,nv,nv,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
940,970,,he/she is falling from an upright position,become[inf2],,nv,nv,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
941,971,,he/she is cleaning him/her,ih-vh,,nvkal,nvkal,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
941,971,,he/she is cleaning him/her,ih-vh,,nvkal,nvkal,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
942,972,,he/she is hammering it,o,,nvkwal,nvkwal,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
942,972,,he/she is hammering it,o,,nvkwal,nvkwal,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
946,976,,he/she is tying up a leg,hih-lh,,nvlho,nvlho,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
946,976,,he/she is tying up a leg,hih-lh,,nvlho,nvlho,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
949,979,,he/she is tossing about,be-at,,nvts,nvts,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
949,979,,he/she is tossing about,be-at,,nvts,nvts,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
949,979,,he/she is tossing about,be-at-weak,,nvtsit,nvtsit,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
949,979,,he/she is tossing about,be-at-weak,,nvtsit,nvtsit,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
950,980,,he/she is giving him/her an object,apl,,nvn,nvn,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
950,980,,he/she is giving him/her an object,apl,,nvn,nvn,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
955,985,,he/she is pushing him/her,sk-h-yh,,hsato,hsato,False,a,con,none,none,False,True,True,False,False,True,False,False,False,False,False
955,985,,he/she is pushing him/her,sk-h-yh,,hsato,hsato,False,a,s_stem,none,none,False,True,True,False,False,True,False,False,False,False,False
956,986,,he/she is rolling him/her,hih-lh,,hsakwale,hsakwale,False,a,con,none,none,False,True,True,False,False,True,False,False,False,False,False
956,986,,he/she is rolling him/her,hih-lh,,hsakwale,hsakwale,False,a,s_stem,none,none,False,True,True,False,False,True,False,False,False,False,False
960,990,,he/she is attaching the object behind it,vsk,,hsanenat,hsanenat,False,a,con,none,none,False,True,True,False,False,False,False,False,False,False,False
960,990,,he/she is attaching the object behind it,vsk,,hsanenat,hsanenat,False,a,s_stem,none,none,False,True,True,False,False,False,False,False,False,False,False
969,999,,he/she is piling it up,hvsk-han,,hsvt,hsvt,False,a,con,none,none,False,True,True,False,False,False,False,False,False,False,False
969,999,,he/she is piling it up,hvsk-han,,hsvt,hsvt,False,a,s_stem,none,none,False,True,True,False,False,False,False,False,False,False,False
970,1000,x,it’s hanging,stative-h,,at,,False,a,vowel_a,none,none,False,True,False,False,False,False,False,False,False,False,False
970,1000,,it’s hanging,stative-h,,,,False,a,vowel_a,none,at,False,True,False,False,False,False,False,False,False,False,False
970,1000,x,it’s hanging,stative-h,,at,,False,a,vowel_a,none,none,False,True,True,False,False,False,False,False,False,False,False
970,1000,,it’s hanging,stative-h,,,,False,a,vowel_a,none,at,False,True,True,False,False,False,False,False,False,False,False
970,1000,,it’s hanging,stative,,ath,,False,a,vowel_a,none,none,False,True,False,False,False,False,False,False,False,False,False
970,1000,,it’s hanging,stative,,h,,False,a,vowel_a,none,at,False,True,False,False,False,False,False,False,False,False,False
970,1000,,it’s hanging,stative,,ath,,False,a,vowel_a,none,none,False,True,True,False,False,False,False,False,False,False,False
970,1000,,it’s hanging,stative,,h,,False,a,vowel_a,none,at,False,True,True,False,False,False,False,False,False,False,False
973,1003,,he/she is stabbing him/her,hih-hilh,,t,t,False,a,con,none,none,False,True,True,False,False,True,False,False,False,False,False
976,1006,x,he/she is hanging it up,hvsk-han,,at,at,False,a,vowel_a,none,none,False,True,False,False,False,False,False,False,False,False,False
976,1006,,he/she is hanging it up,hvsk-han,,,,False,a,vowel_a,none,at,False,True,False,False,False,False,False,False,False,False,False
979,1009,,he/she is bathing him/her,o,,aw,aw,False,a,vowel_a,none,none,False,True,False,False,False,True,False,False,False,False,False
980,1010,,he/she is replying,v-vhs,,awohiliy,awo'iliy,False,a,vowel_a,none,none,False,True,False,False,False,False,False,False,False,False,False
980,1010,,he/she is replying,v-vhs,change-out,awohil,awo'il,False,a,vowel_a,none,none,False,True,False,False,False,False,False,False,False,False,False
981,1011,,he/she is lecturing him/her,cause,,wonht,wonht,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
981,1011,,he/she is lecturing him/her,cause,,wonht,wonht,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
983,1013,,he/she is speaking,ih-ihi,,won,won,False,a,con,none,none,False,True,False,False,False,False,False,False,False,False,False
983,1013,,he/she is speaking,ih-ihi,,won,won,False,a,con,none,none,False,True,False,False,False,True,False,False,False,False,False
986,1016,,he/she is sewing it,sk-s-a[inf2],,yew,yewi,False,a,con,none,none,False,True,True,False,False,False,False,False,False,False,False
993,1023,,he/she is howling,hvsk-nh[inf3],,elhu,elu,False,a,vowel_e,none,none,False,True,False,False,False,False,False,False,False,False,False
1014,1044,,he/she is leading him/her by the hand,go,,ohin,o'in,False,a,vowel_o,none,none,False,True,False,False,False,True,False,False,False,False,False
1015,1045,,he/she is agreeing with him/her,apl,,ohiyhtan,o'iyhtan,False,a,vowel_o,none,none,False,True,False,False,False,True,False,False,False,False,False
1017,1047,,he/she is recognizing him/her,become[inf4],,olh,oli,False,a,vowel_o,none,none,False,True,False,False,False,True,False,False,False,False,False
1018,1048,,he/she understands it,become[inf4],,olh,oli,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1021,1051,,he/she is getting full,sk-s-hi-hihst,,olhv,olv,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1022,1052,,he/she is making it,vnh-vsk[inf3],,olh,olh,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1023,1053,,he/she is making it fall,cause,,ohonht,o'onht,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1024,1054,,it’s falling,sk-s-hi-hihst,,oho,o'o,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1027,1057,,he/she is writing it,i-vka,,owhel,owel,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1030,1061,,he/she is pulling a trigger,rev-e,,otsan,otsan,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1038,1069,,he/she is batting it,ih-il,,ohstvn,ohstvn,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1038,1069,,he/she is batting it,ih-il,hitting[il],ohst,ohst,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1040,1071,,he/she is saying to him/her,apl[imp2],,ohs,ohs,False,a,vowel_o,none,none,False,True,False,False,False,True,False,False,False,False,False
1041,1072,,it’s swelling,sk-s-hi-hihst,,othi,othi,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1043,1074,,he/she is building a fire,hvsk-han,,ot,ot,False,a,vowel_o,none,none,False,True,False,False,False,False,False,False,False,False,False
1044,1075,,he/she is unhitching him/her,rev-e,,utal,utal,False,a,vowel_u,none,none,False,True,False,False,False,True,False,False,False,False,False
1045,1076,,he/she is hitching him/her up,vsk[imp2],,utal,utal,False,a,vowel_u,none,none,False,True,False,False,False,True,False,False,False,False,False
1050,1081,,he/she is putting a handle on a tool,hvsk-han,,uhal,u'al,False,a,vowel_u,none,none,False,True,False,False,False,False,False,False,False,False,False
1052,1083,,he/she is washing it,o,,uhil,u'il,False,a,vowel_u,none,none,False,True,False,False,False,False,False,False,False,False,False
1053,1084,,he/she is accusing him/her,cause,,uhihst,u'ihst,False,a,vowel_u,none,none,False,True,False,False,False,True,False,False,False,False,False
1055,1086,,he/she is covering it,vsk[imp2],,ulh,ulh,False,a,vowel_u,none,none,False,True,False,False,False,False,False,False,False,False,False
1056,1087,,he/she is putting it in water,hvsk-nh,,u,u,False,a,vowel_u,none,none,False,True,False,False,False,False,False,False,False,False,False
1060,1091,,he/she is picking him/her up,rev-e,,uth,uth,False,a,vowel_u,none,none,False,True,False,False,False,True,False,False,False,False,False
1061,1092,,it’s snowing,cause[perf2],,uth,,False,a,vowel_u,none,none,False,True,False,False,False,False,False,False,False,False,False
1061,1092,,it’s snowing,cause[perf2],,uth,,False,a,vowel_u,none,none,False,True,False,False,False,False,False,True,False,False,False
1061,1092,,it’s snowing,cause[perf2],,uth,,False,a,vowel_u,none,none,False,True,False,False,False,True,False,False,False,False,False
1061,1092,,it’s snowing,cause[perf2],,uth,,False,a,vowel_u,none,none,False,True,False,False,False,True,False,True,False,False,False
1063,1094,,he/she is sifting it,cause,,vkuhst,vkuhst,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1064,1095,,it’s leaking,sk-s-hst,,vku,,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1064,1095,,it’s leaking,sk-s-hst,,vku,,False,a,vowel_v,none,none,False,True,True,False,True,False,False,True,False,False,False
1064,1095,,it’s leaking,sk-s-hst,,vku,,False,a,vowel_v,none,none,False,True,True,False,True,True,False,False,False,False,False
1064,1095,,it’s leaking,sk-s-hst,,vku,,False,a,vowel_v,none,none,False,True,True,False,True,True,False,True,False,False,False
1067,1098,,he/she is alive,stative-h,,vn,vn,False,a,vowel_v,none,none,False,True,False,False,None,False,False,False,False,False,False
1067,1098,,he/she is alive,stative-h,,vn,vn,False,a,vowel_v,none,none,False,True,True,False,None,False,False,False,False,False,False
1067,1098,,he/she is alive,stative,,vnh,vn,False,a,vowel_v,none,none,False,True,False,False,None,False,False,False,False,False,False
1067,1098,,he/she is alive,stative,,vnh,vn,False,a,vowel_v,none,none,False,True,True,False,None,False,False,False,False,False,False
1070,1101,,he/she is hitting him/her,hih-hil[imp2],,vn,vn,False,a,vowel_v,none,none,False,True,True,False,True,True,False,False,False,False,False
1070,1101,,he/she is hitting him/her,hih-hil[imp2],hitting[hil],,,False,a,vowel_v,none,none,False,True,True,False,True,True,False,False,False,False,False
1071,1102,,he/she is cooking it,cause,,vnhihst,vnihst,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1076,1107,,he/she is frying it,hvsk-han,,vtsal,vtsal,False,a,vowel_v,none,none,False,True,False,False,False,False,False,False,False,False,False
1078,1109,,he/she is melting it,cause,,vnawht,vnawot,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1079,1110,,it’s melting,sk-s-hi-hihst,,vnawo,vnawo,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1081,1112,,he/she is sweeping it,sk-h[imp2],,vnohsa,vnohsa,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1082,1113,,it’s becoming done,sk-s-hi-hihst,,vn,,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1083,1114,,he/she is hiding it,hvsk-han,,vhskal,vhskal,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1085,1116,,he/she is hiding him/her,vsk[imp2],,vhskal,vhskal,False,a,vowel_v,none,none,False,True,True,False,True,True,False,False,False,False,False
1086,1117,,he/she is cracking it,o,,vhskwal,vhskwal,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,False,False,False
1087,1118,,he/she is putting it into a fire,hvsk-han,,vt,vt,False,a,vowel_v,none,none,False,True,False,False,False,False,False,False,False,False,False
1088,1119,,he/she is soaking it,hvsk-han,,vwal,vwal,False,a,vowel_v,none,none,False,True,False,False,False,False,False,False,False,False,False
1221,1272,,he/she is ascending an incline,sk-s-hi-hihst,,nhalu,nalu,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1221,1272,,he/she is ascending an incline,sk-s-hi-hihst,,nhalu,nalu,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1224,1275,,he/she is making him/her angry,cause,,nhalvhst,nalvhst,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1224,1275,,he/she is making him/her angry,cause,,nhalvhst,nalvhst,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1229,1280,,he/she is cold,become,,nhawo,nawo,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1229,1280,,he/she is cold,become,,nhawo,nawo,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1230,1281,,he/she is speaking,become,,nhe,ne,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1230,1281,,he/she is speaking,become,,nhe,ne,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1231,1282,,he/she is prying it,ih-vh,,nhekwat,nekwat,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1231,1282,,he/she is prying it,ih-vh,,nhekwat,nekwat,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1232,1283,,he/she is accumulating it,o,,nhehkw,nehkw,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1232,1283,,he/she is accumulating it,o,,nhehkw,nehkw,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1233,1284,,it’s accumulating,become[inf2],,nhehkwo,,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1233,1284,,it’s accumulating,become[inf2],,nhehkwo,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1234,1285,,he/she is mentioning it,cause,,nhe'ihst,ne'ihst,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1234,1285,,he/she is mentioning it,cause,,nhe'ihst,ne'ihst,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,True,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,False,False,False,False,False,True,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,True,False,False,False,False,True,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,True,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,True,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,True,False,False,True,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,True,False,False,False
1235,1286,,it’s contaminated,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,True,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,True,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,False,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,False,False,False,False,False,True,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,True,False,False,False,False,True,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,True,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,True,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,True,False,False,True,False,False,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,True,False,False,False
1235,1286,,it’s contaminated,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,True,False,False,False
1236,1287,,he/she is contaminating it,hvsk-han,,nhehsal,nehsal,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1236,1287,,he/she is contaminating it,hvsk-han,,nhehsal,nehsal,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1241,1292,,he/she is collecting from him/her,hvsk-han,,nhil,nil,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1241,1292,,he/she is collecting from him/her,hvsk-han,,nhil,nil,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1246,1297,,he/she is telling it,apl-active-h,,nho,no,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1246,1297,,he/she is telling it,apl-active-h,,nho,no,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,False
1247,1298,,he/she is omitting him/her,a,,nhohiy,nohiy,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1247,1298,,he/she is omitting him/her,a,leaving,nhoh,noh,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1247,1298,,he/she is omitting him/her,a,,nhohiy,nohiy,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1247,1298,,he/she is omitting him/her,a,leaving,nhoh,noh,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
1249,1300,,he/she is fanning him/her,apl-active,,nhoy,noy,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,False
